0.331882273154507 0.331883252419806 0.0555354372423959 0.0555428049957219 0.629344130010025 0.640381669662527 0.640377278138513 0.64037623148744 0.640374843743103 0.640373113945682 0.640371443604698
0.331700770010763 0.331700693410307 0.0548055036386837 0.0549190108714696 0.629418518173846 0.640420972210729 0.640366828199166 0.64035356904285 0.640336119742132 0.640339406584053 0.640348351718515
0.331786627169791 0.33180756824166 0.0550601019942915 0.0551919574938506 0.629351694014935 0.640402693962405 0.64040644940581 0.640402648795156 0.640400095290569 0.640396174851297 0.640393142889705
0.331909818581867 0.331935114548579 0.0560675409099323 0.0563310284904587 0.629200597691488 0.6402056205063 0.640199708587146 0.640181802464227 0.64017650036056 0.640174027981865 0.640169548103151
0.331597407814264 0.331655770769752 0.0542042432331515 0.054546969966343 0.629428408328965 0.640459277949294 0.640443622879536 0.640437464677806 0.64043247473837 0.640423522747766 0.640416942724995
0.331696717287706 0.331676098226975 0.0542696387955176 0.054608750537423 0.62945593531725 0.640488341477332 0.640468444439245 0.640460688622721 0.640465580082809 0.640480452874 0.640467380864626
0.331754994487983 0.331781937769896 0.0549202858788054 0.0550846709991558 0.629371728120916 0.640427871424445 0.640416950443139 0.640412309922023 0.640408289857112 0.640402184431304 0.640397438485401
0.331830821218132 0.331840528481625 0.0553820320134301 0.0553702965905075 0.629328431917004 0.640368114727137 0.640347915546444 0.640334776534157 0.640321191333118 0.64033094609177 0.640322812050902
0.331884766733332 0.331884901779686 0.0555411364334822 0.0555442901519124 0.62931154234206 0.640351972251568 0.640351730331363 0.640351740837966 0.640351595529995 0.640351245824046 0.640350839146018
0.331880198897612 0.331886616907059 0.0555503803492621 0.0555591672767688 0.629308123611448 0.64034910836819 0.640349835636585 0.64035034687549 0.640351321038331 0.640351755069528 0.64035392714203
0.331888716484777 0.331888075276466 0.0555607596590949 0.0555593973351977 0.629309827492233 0.640350213509435 0.640350504084094 0.640350681420868 0.640350864668958 0.640351140422079 0.640350800843293
0.331889306742954 0.331888543681913 0.0555639760144247 0.0555631669112684 0.629309327703407 0.640349187399927 0.640349574040817 0.640349523937224 0.640349353711814 0.640349031380384 0.64034864546534
0.331874723322668 0.331877306780621 0.0554940193974994 0.0555106325760702 0.629315073050883 0.640355230663567 0.640354623431633 0.640354202700385 0.640354009421508 0.640353760531982 0.64035358168294
0.331612332923073 0.331667383798225 0.0542696230687859 0.0545968258036662 0.629421927468421 0.640453086145545 0.640438557173531 0.64043272810112 0.640427881678661 0.64041950941555 0.640413053478279
0.331873181071488 0.331877218209481 0.0558316900369933 0.0556339625270476 0.629351606604513 0.64038511324158 0.640389982072398 0.640372524651174 0.640342901741763 0.640293377997809 0.640300326831388
0.33188294852653 0.331901457195614 0.0559498131501845 0.0558011784932272 0.629285602653493 0.640353732614535 0.640345642085291 0.640335213356073 0.640319914084705 0.640296718111882 0.64029734584729
0.331886452460433 0.33188689397334 0.055555558561932 0.0555568067934186 0.629310165393798 0.640351049582204 0.640351184223443 0.640351380890873 0.640351503699666 0.640351730427916 0.640351934206247
0.331607698460003 0.331663661532444 0.0542508640807126 0.0545822740981052 0.629423528788244 0.640454746213669 0.640440196723284 0.640434280219372 0.640429310029821 0.640420937106441 0.640414397646646
0.331880897294167 0.331882493174426 0.0555264761584628 0.0554828731491005 0.629319353437006 0.640359682968045 0.640352867033384 0.640352931265949 0.640352901914347 0.640352426422985 0.640350632379334
0.331735909201859 0.33176586684508 0.0548201242823635 0.0550065306483384 0.629371813256262 0.64040696943538 0.64039903080932 0.640396036966181 0.640393392283975 0.640388212312624 0.640384023956115
0.331888338557824 0.331888023283281 0.0555576044225557 0.055559382714656 0.629310667155285 0.640351191801272 0.640351223942356 0.640351170826108 0.640350931022484 0.640351010113569 0.640350771328811
0.3318864572431 0.331886831935782 0.0555525470226926 0.0555555073525735 0.62931041037453 0.640350985514219 0.640350972556165 0.640350794258573 0.640350759054297 0.640350948952393 0.640350805473836
